,Year,Summer,Games,Host,NOC,Team,Names,Females,Sports,Events,Medals,Golds,Silvers,Bronzes,Athletes per Event
5368,2012,1,2012 Summer,0,SOL,Solomon Islands,4,2,3,4,0,0,0,0,1.0
5369,2012,1,2012 Summer,0,SOM,Somalia,2,1,1,2,0,0,0,0,1.0
5370,2012,1,2012 Summer,0,SRB,Serbia,116,36,15,54,4,1,1,2,2.148
5371,2012,1,2012 Summer,0,SRB,Serbia-1,2,0,1,1,0,0,0,0,2.0
5372,2012,1,2012 Summer,0,SRB,Serbia-2,2,0,1,1,0,0,0,0,2.0
5373,2012,1,2012 Summer,0,SRI,Sri Lanka,7,3,4,8,0,0,0,0,0.875
5374,2012,1,2012 Summer,0,STP,Sao Tome and Principe,2,1,1,2,0,0,0,0,1.0
5375,2012,1,2012 Summer,0,SUD,Sudan,6,2,2,5,0,0,0,0,1.2
5376,2012,1,2012 Summer,0,SUI,Switzerland,94,28,19,70,4,2,2,0,1.343
5377,2012,1,2012 Summer,0,SUI,Switzerland-1,2,0,1,1,0,0,0,0,2.0
5378,2012,1,2012 Summer,0,SUI,Switzerland-2,2,0,1,1,0,0,0,0,2.0
5379,2012,1,2012 Summer,0,SUR,Suriname,5,2,3,5,0,0,0,0,1.0
5380,2012,1,2012 Summer,0,SVK,Slovakia,47,21,11,52,4,0,1,3,0.904
5381,2012,1,2012 Summer,0,SWE,Sweden,133,78,21,81,8,1,4,3,1.642
5382,2012,1,2012 Summer,0,SWZ,Swaziland,3,1,2,3,0,0,0,0,1.0
5383,2012,1,2012 Summer,0,SYR,Syria,10,4,7,10,0,0,0,0,1.0
5384,2012,1,2012 Summer,0,TAN,Tanzania,6,2,3,5,0,0,0,0,1.2
5385,2012,1,2012 Summer,0,TGA,Tonga,3,1,2,3,0,0,0,0,1.0
5386,2012,1,2012 Summer,0,THA,Thailand,37,18,15,37,3,0,2,1,1.0
5387,2012,1,2012 Summer,0,TJK,Tajikistan,16,3,7,16,1,0,0,1,1.0
5388,2012,1,2012 Summer,0,TKM,Turkmenistan,10,3,5,10,0,0,0,0,1.0
5389,2012,1,2012 Summer,0,TLS,Timor Leste,2,1,1,2,0,0,0,0,1.0
5390,2012,1,2012 Summer,0,TOG,Togo,6,2,5,6,0,0,0,0,1.0
5391,2012,1,2012 Summer,0,TPE,Chinese Taipei,44,25,14,40,2,0,1,1,1.1
5392,2012,1,2012 Summer,0,TTO,Trinidad and Tobago,25,7,6,22,4,1,1,2,1.136
5393,2012,1,2012 Summer,0,TUN,Tunisia,83,20,17,50,3,1,1,1,1.66
5394,2012,1,2012 Summer,0,TUR,Turkey,112,64,16,80,5,2,2,1,1.4
5395,2012,1,2012 Summer,0,TUV,Tuvalu,3,1,2,3,0,0,0,0,1.0
5396,2012,1,2012 Summer,0,UAE,United Arab Emirates,26,2,6,9,0,0,0,0,2.889
5397,2012,1,2012 Summer,0,UGA,Uganda,15,4,4,12,1,1,0,0,1.25
5398,2012,1,2012 Summer,0,UKR,Ukraine,230,111,25,174,20,6,5,9,1.322
5399,2012,1,2012 Summer,0,URU,Uruguay,27,3,8,11,0,0,0,0,2.455
5400,2012,1,2012 Summer,0,USA,United States,517,262,30,240,98,43,27,28,2.154
5401,2012,1,2012 Summer,0,USA,United States-1,9,5,2,5,4,3,0,1,1.8
5402,2012,1,2012 Summer,0,USA,United States-2,9,4,2,5,1,0,1,0,1.8
5403,2012,1,2012 Summer,0,UZB,Uzbekistan,53,17,14,52,3,1,0,2,1.019
5404,2012,1,2012 Summer,0,VAN,Vanuatu,5,2,3,5,0,0,0,0,1.0
5405,2012,1,2012 Summer,0,VEN,Venezuela,68,26,15,70,1,1,0,0,0.971
5406,2012,1,2012 Summer,0,VIE,Vietnam,18,12,11,23,0,0,0,0,0.783
5407,2012,1,2012 Summer,0,VIN,Saint Vincent and the Grenadines,3,1,2,3,0,0,0,0,1.0
5408,2012,1,2012 Summer,0,YEM,Yemen,4,1,3,4,0,0,0,0,1.0
5409,2012,1,2012 Summer,0,ZAM,Zambia,7,2,4,7,0,0,0,0,1.0
5410,2012,1,2012 Summer,0,ZIM,Zimbabwe,7,3,4,8,0,0,0,0,0.875
5411,2014,0,2014 Winter,0,ALB,Albania,1,1,1,2,0,0,0,0,0.5
5412,2014,0,2014 Winter,0,AND,Andorra,6,2,3,10,0,0,0,0,0.6
5413,2014,0,2014 Winter,0,ARG,Argentina,7,3,2,10,0,0,0,0,0.7
5414,2014,0,2014 Winter,0,ARM,Armenia,4,1,2,5,0,0,0,0,0.8
5415,2014,0,2014 Winter,0,AUS,Australia,60,31,11,47,3,0,2,1,1.277
5416,2014,0,2014 Winter,0,AUT,Austria,124,40,14,69,16,4,7,5,1.797
5417,2014,0,2014 Winter,0,AUT,Austria-1,2,0,1,1,1,0,1,0,2.0
5418,2014,0,2014 Winter,0,AUT,Austria-2,2,0,1,1,0,0,0,0,2.0
5419,2014,0,2014 Winter,0,AZE,Azerbaijan,3,1,2,3,0,0,0,0,1.0
5420,2014,0,2014 Winter,0,BEL,Belgium,7,4,5,10,0,0,0,0,0.7
5421,2014,0,2014 Winter,0,BER,Bermuda,1,0,1,1,0,0,0,0,1.0
5422,2014,0,2014 Winter,0,BIH,Bosnia and Herzegovina,5,2,3,12,0,0,0,0,0.417
5423,2014,0,2014 Winter,0,BLR,Belarus,26,11,5,31,6,5,0,1,0.839
5424,2014,0,2014 Winter,0,BRA,Brazil,13,7,7,13,0,0,0,0,1.0
5425,2014,0,2014 Winter,0,BUL,Bulgaria,18,5,6,27,0,0,0,0,0.667
5426,2014,0,2014 Winter,0,CAN,Canada,193,89,13,88,23,9,9,5,2.193
5427,2014,0,2014 Winter,0,CAN,Canada-1,12,4,2,5,2,1,1,0,2.4
5428,2014,0,2014 Winter,0,CAN,Canada-2,12,4,2,5,0,0,0,0,2.4
5429,2014,0,2014 Winter,0,CAN,Canada-3,11,2,2,4,0,0,0,0,2.75
5430,2014,0,2014 Winter,0,CAY,Cayman Islands,1,0,1,2,0,0,0,0,0.5
5431,2014,0,2014 Winter,0,CHI,Chile,6,3,3,12,0,0,0,0,0.5
5432,2014,0,2014 Winter,0,CHN,China,60,35,9,44,9,3,4,2,1.364
5433,2014,0,2014 Winter,0,CHN,China-1,2,1,1,1,0,0,0,0,2.0
5434,2014,0,2014 Winter,0,CHN,China-2,2,1,1,1,0,0,0,0,2.0
5435,2014,0,2014 Winter,0,CRO,Croatia,11,4,3,16,1,0,1,0,0.688
5436,2014,0,2014 Winter,0,CYP,Cyprus,1,0,1,2,0,0,0,0,0.5
5437,2014,0,2014 Winter,0,CZE,Czech Republic,87,24,13,65,8,2,4,2,1.338
5438,2014,0,2014 Winter,0,DEN,Denmark,10,4,3,9,0,0,0,0,1.111
5439,2014,0,2014 Winter,0,DMA,Dominica,1,0,1,1,0,0,0,0,1.0
5440,2014,0,2014 Winter,0,ESP,Spain,20,6,7,25,0,0,0,0,0.8
5441,2014,0,2014 Winter,0,EST,Estonia,25,7,6,27,0,0,0,0,0.926
5442,2014,0,2014 Winter,0,FIN,Finland,99,33,9,41,5,1,3,1,2.415
5443,2014,0,2014 Winter,0,FRA,France,99,38,12,67,15,4,4,7,1.478
5444,2014,0,2014 Winter,0,FRA,France-1,6,1,2,2,0,0,0,0,3.0
5445,2014,0,2014 Winter,0,FRA,France-2,6,1,2,2,0,0,0,0,3.0
5446,2014,0,2014 Winter,0,GBR,Great Britain,47,21,10,39,4,1,1,2,1.205
5447,2014,0,2014 Winter,0,GBR,Great Britain-1,4,0,1,1,0,0,0,0,4.0
5448,2014,0,2014 Winter,0,GBR,Great Britain-2,4,0,1,1,0,0,0,0,4.0
5449,2014,0,2014 Winter,0,GEO,Georgia,4,2,2,5,0,0,0,0,0.8
5450,2014,0,2014 Winter,0,GER,Germany,127,67,14,73,17,7,6,4,1.74
5451,2014,0,2014 Winter,0,GER,Germany-1,14,4,3,6,2,1,0,1,2.333
5452,2014,0,2014 Winter,0,GER,Germany-2,14,4,3,6,0,0,0,0,2.333
5453,2014,0,2014 Winter,0,GER,Germany-3,8,2,1,3,0,0,0,0,2.667
5454,2014,0,2014 Winter,0,GRE,Greece,7,2,4,10,0,0,0,0,0.7
5455,2014,0,2014 Winter,0,HKG,Hong Kong,1,0,1,1,0,0,0,0,1.0
5456,2014,0,2014 Winter,0,HUN,Hungary,16,9,5,23,0,0,0,0,0.696
5457,2014,0,2014 Winter,0,IND,India,2,0,2,2,0,0,0,0,1.0
5458,2014,0,2014 Winter,0,IOA,Individual Olympic Athletes,1,0,1,1,0,0,0,0,1.0
5459,2014,0,2014 Winter,0,IRI,Iran,5,2,2,5,0,0,0,0,1.0
5460,2014,0,2014 Winter,0,IRL,Ireland,5,1,4,8,0,0,0,0,0.625
5461,2014,0,2014 Winter,0,ISL,Iceland,5,2,2,7,0,0,0,0,0.714
5462,2014,0,2014 Winter,0,ISR,Israel,4,1,2,5,0,0,0,0,0.8
5463,2014,0,2014 Winter,0,ISV,United States Virgin Islands,1,1,1,2,0,0,0,0,0.5
5464,2014,0,2014 Winter,0,ITA,Italy,106,42,13,72,8,0,2,6,1.472
5465,2014,0,2014 Winter,0,ITA,Italy-1,6,2,2,3,0,0,0,0,2.0
5466,2014,0,2014 Winter,0,ITA,Italy-2,6,2,2,3,0,0,0,0,2.0
5467,2014,0,2014 Winter,0,IVB,British Virgin Islands,1,0,1,1,0,0,0,0,1.0
5468,2014,0,2014 Winter,0,JAM,Jamaica,2,0,1,1,0,0,0,0,2.0
5469,2014,0,2014 Winter,0,JPN,Japan,109,61,15,59,8,1,4,3,1.847
5470,2014,0,2014 Winter,0,KAZ,Kazakhstan,50,16,10,47,1,0,0,1,1.064
5471,2014,0,2014 Winter,0,KGZ,Kyrgyzstan,1,0,1,2,0,0,0,0,0.5
5472,2014,0,2014 Winter,0,KOR,South Korea,63,30,13,50,8,3,3,2,1.26
5473,2014,0,2014 Winter,0,KOR,South Korea-1,4,0,1,2,0,0,0,0,2.0
5474,2014,0,2014 Winter,0,KOR,South Korea-2,5,0,1,2,0,0,0,0,2.5
5475,2014,0,2014 Winter,0,LAT,Latvia,46,7,8,29,2,0,1,1,1.586
5476,2014,0,2014 Winter,0,LAT,Latvia-1,6,0,2,3,2,0,1,1,2.0
5477,2014,0,2014 Winter,0,LAT,Latvia-2,6,0,2,3,0,0,0,0,2.0
5478,2014,0,2014 Winter,0,LIB,Lebanon,2,1,1,3,0,0,0,0,0.667
5479,2014,0,2014 Winter,0,LIE,Liechtenstein,3,1,2,5,0,0,0,0,0.6
5480,2014,0,2014 Winter,0,LTU,Lithuania,9,5,5,19,0,0,0,0,0.474
5481,2014,0,2014 Winter,0,LUX,Luxembourg,1,0,1,1,0,0,0,0,1.0
5482,2014,0,2014 Winter,0,MAR,Morocco,2,1,1,4,0,0,0,0,0.5
5483,2014,0,2014 Winter,0,MDA,Moldova,4,1,4,5,0,0,0,0,0.8
5484,2014,0,2014 Winter,0,MEX,Mexico,1,0,1,1,0,0,0,0,1.0
5485,2014,0,2014 Winter,0,MGL,Mongolia,2,1,1,2,0,0,0,0,1.0
5486,2014,0,2014 Winter,0,MKD,Macedonia,3,1,2,6,0,0,0,0,0.5
5487,2014,0,2014 Winter,0,MLT,Malta,1,1,1,2,0,0,0,0,0.5
5488,2014,0,2014 Winter,0,MNE,Montenegro,2,1,1,3,0,0,0,0,0.667
5489,2014,0,2014 Winter,0,MON,Monaco,5,1,2,8,0,0,0,0,0.625
5490,2014,0,2014 Winter,0,NED,Netherlands,39,19,4,28,24,8,7,9,1.393
5491,2014,0,2014 Winter,0,NEP,Nepal,1,0,1,1,0,0,0,0,1.0
5492,2014,0,2014 Winter,0,NOR,Norway,110,32,12,65,26,11,5,10,1.692
5493,2014,0,2014 Winter,0,NZL,New Zealand,14,8,5,12,0,0,0,0,1.167
5494,2014,0,2014 Winter,0,PAK,Pakistan,1,0,1,1,0,0,0,0,1.0
5495,2014,0,2014 Winter,0,PAR,Paraguay,1,1,1,1,0,0,0,0,1.0
5496,2014,0,2014 Winter,0,PER,Peru,3,1,2,5,0,0,0,0,0.6
5497,2014,0,2014 Winter,0,PHI,Philippines,1,0,1,1,0,0,0,0,1.0
5498,2014,0,2014 Winter,0,POL,Poland,58,23,11,58,6,4,1,1,1.0
5499,2014,0,2014 Winter,0,POR,Portugal,2,1,1,4,0,0,0,0,0.5
5500,2014,0,2014 Winter,0,ROU,Romania,22,7,8,32,0,0,0,0,0.688
5501,2014,0,2014 Winter,1,RUS,Russia,191,82,14,88,28,10,10,8,2.17
5502,2014,0,2014 Winter,1,RUS,Russia-1,12,4,3,6,4,3,0,1,2.0
5503,2014,0,2014 Winter,1,RUS,Russia-2,12,4,3,6,1,0,1,0,2.0
5504,2014,0,2014 Winter,1,RUS,Russia-3,8,2,2,3,0,0,0,0,2.667
5505,2014,0,2014 Winter,0,SLO,Slovenia,58,15,8,38,8,2,2,4,1.526
5506,2014,0,2014 Winter,0,SMR,San Marino,2,1,1,2,0,0,0,0,1.0
5507,2014,0,2014 Winter,0,SRB,Serbia,8,3,5,14,0,0,0,0,0.571
5508,2014,0,2014 Winter,0,SUI,Switzerland,151,66,12,61,10,6,2,2,2.475
5509,2014,0,2014 Winter,0,SUI,Switzerland-1,2,0,1,1,1,0,1,0,2.0
5510,2014,0,2014 Winter,0,SUI,Switzerland-2,2,0,1,1,0,0,0,0,2.0
5511,2014,0,2014 Winter,0,SVK,Slovakia,60,17,9,37,1,1,0,0,1.622
5512,2014,0,2014 Winter,0,SVK,Slovakia-1,2,0,1,1,0,0,0,0,2.0
5513,2014,0,2014 Winter,0,SVK,Slovakia-2,2,0,1,1,0,0,0,0,2.0
5514,2014,0,2014 Winter,0,SWE,Sweden,99,43,9,38,15,2,7,6,2.605
5515,2014,0,2014 Winter,0,TGA,Tonga,1,0,1,1,0,0,0,0,1.0
5516,2014,0,2014 Winter,0,THA,Thailand,2,1,1,3,0,0,0,0,0.667
5517,2014,0,2014 Winter,0,TJK,Tajikistan,1,0,1,1,0,0,0,0,1.0
5518,2014,0,2014 Winter,0,TLS,Timor Leste,1,0,1,1,0,0,0,0,1.0
5519,2014,0,2014 Winter,0,TOG,Togo,2,2,2,3,0,0,0,0,0.667
5520,2014,0,2014 Winter,0,TPE,Chinese Taipei,3,0,3,5,0,0,0,0,0.6
5521,2014,0,2014 Winter,0,TUR,Turkey,6,3,3,10,0,0,0,0,0.6
5522,2014,0,2014 Winter,0,UKR,Ukraine,42,23,9,41,2,1,0,1,1.024
5523,2014,0,2014 Winter,0,USA,United States,199,91,14,88,23,8,6,9,2.261
5524,2014,0,2014 Winter,0,USA,United States-1,12,4,3,6,4,1,1,2,2.0
5525,2014,0,2014 Winter,0,USA,United States-2,14,4,3,6,1,0,0,1,2.333
5526,2014,0,2014 Winter,0,USA,United States-3,6,3,2,3,0,0,0,0,2.0
5527,2014,0,2014 Winter,0,UZB,Uzbekistan,3,1,2,5,0,0,0,0,0.6
5528,2014,0,2014 Winter,0,VEN,Venezuela,1,0,1,1,0,0,0,0,1.0
5529,2014,0,2014 Winter,0,ZIM,Zimbabwe,1,0,1,2,0,0,0,0,0.5
5530,2016,1,2016 Summer,0,AFG,Afghanistan,3,1,2,3,0,0,0,0,1.0
5531,2016,1,2016 Summer,0,ALB,Albania,6,3,3,6,0,0,0,0,1.0
5532,2016,1,2016 Summer,0,ALG,Algeria,64,10,13,48,2,0,2,0,1.333
5533,2016,1,2016 Summer,0,AND,Andorra,4,2,4,4,0,0,0,0,1.0
5534,2016,1,2016 Summer,0,ANG,Angola,26,18,7,10,0,0,0,0,2.6
5535,2016,1,2016 Summer,0,ANT,Antigua and Barbuda,8,2,2,5,0,0,0,0,1.6
5536,2016,1,2016 Summer,0,ARG,Argentina,213,75,26,79,4,3,1,0,2.696
5537,2016,1,2016 Summer,0,ARG,Argentina-1,2,0,1,1,0,0,0,0,2.0
5538,2016,1,2016 Summer,0,ARG,Argentina-2,2,0,1,1,0,0,0,0,2.0
5539,2016,1,2016 Summer,0,ARM,Armenia,31,7,8,32,4,1,3,0,0.969
5540,2016,1,2016 Summer,0,ARU,Aruba,7,4,4,6,0,0,0,0,1.167
5541,2016,1,2016 Summer,0,ASA,American Samoa,4,1,3,4,0,0,0,0,1.0
5542,2016,1,2016 Summer,0,AUS,Australia,414,206,30,192,29,8,11,10,2.156
5543,2016,1,2016 Summer,0,AUS,Australia-1,4,4,2,2,0,0,0,0,2.0
5544,2016,1,2016 Summer,0,AUS,Australia-2,4,4,2,2,0,0,0,0,2.0
5545,2016,1,2016 Summer,0,AUT,Austria,67,34,22,60,1,0,0,1,1.117
5546,2016,1,2016 Summer,0,AUT,Austria-1,2,0,1,1,0,0,0,0,2.0
5547,2016,1,2016 Summer,0,AUT,Austria-2,2,0,1,1,0,0,0,0,2.0
5548,2016,1,2016 Summer,0,AZE,Azerbaijan,56,14,15,62,18,1,7,10,0.903
5549,2016,1,2016 Summer,0,BAH,Bahamas,29,12,3,20,2,1,0,1,1.45
5550,2016,1,2016 Summer,0,BAN,Bangladesh,7,3,5,7,0,0,0,0,1.0
5551,2016,1,2016 Summer,0,BAR,Barbados,11,4,5,11,0,0,0,0,1.0
5552,2016,1,2016 Summer,0,BDI,Burundi,9,4,3,9,1,0,1,0,1.0
5553,2016,1,2016 Summer,0,BEL,Belgium,104,34,19,74,6,2,2,2,1.405
5554,2016,1,2016 Summer,0,BEN,Benin,6,2,4,6,0,0,0,0,1.0
5555,2016,1,2016 Summer,0,BER,Bermuda,8,4,5,8,0,0,0,0,1.0
5556,2016,1,2016 Summer,0,BHU,Bhutan,2,2,2,2,0,0,0,0,1.0
5557,2016,1,2016 Summer,0,BIH,Bosnia and Herzegovina,11,4,5,8,0,0,0,0,1.375
5558,2016,1,2016 Summer,0,BIZ,Belize,3,1,2,3,0,0,0,0,1.0
5559,2016,1,2016 Summer,0,BLR,Belarus,120,67,22,86,9,1,4,4,1.395
5560,2016,1,2016 Summer,0,BOL,Bolivia,12,6,5,10,0,0,0,0,1.2
5561,2016,1,2016 Summer,0,BOT,Botswana,12,3,3,7,0,0,0,0,1.714
5562,2016,1,2016 Summer,1,BRA,Brazil,452,203,33,219,17,6,5,6,2.064
5563,2016,1,2016 Summer,1,BRA,Brazil-1,6,2,2,3,2,1,1,0,2.0
5564,2016,1,2016 Summer,1,BRA,Brazil-2,6,2,2,3,0,0,0,0,2.0
5565,2016,1,2016 Summer,0,BRN,Bahrain,33,13,4,20,2,1,1,0,1.65
5566,2016,1,2016 Summer,0,BRU,Brunei,3,1,2,3,0,0,0,0,1.0
5567,2016,1,2016 Summer,0,BUL,Bulgaria,51,22,14,51,3,0,1,2,1.0
5568,2016,1,2016 Summer,0,BUR,Burkina Faso,5,2,3,5,0,0,0,0,1.0
5569,2016,1,2016 Summer,0,CAF,Central African Republic,6,3,4,6,0,0,0,0,1.0
5570,2016,1,2016 Summer,0,CAM,Cambodia,6,4,4,6,0,0,0,0,1.0
5571,2016,1,2016 Summer,0,CAN,Canada,302,179,30,173,22,4,3,15,1.746
5572,2016,1,2016 Summer,0,CAN,Canada-1,4,2,1,2,0,0,0,0,2.0
5573,2016,1,2016 Summer,0,CAN,Canada-2,4,2,1,2,0,0,0,0,2.0
5574,2016,1,2016 Summer,0,CAY,Cayman Islands,5,2,3,5,0,0,0,0,1.0
5575,2016,1,2016 Summer,0,CGO,Congo (Brazzaville),10,3,5,9,0,0,0,0,1.111
5576,2016,1,2016 Summer,0,CHA,Chad,2,1,1,2,0,0,0,0,1.0
5577,2016,1,2016 Summer,0,CHI,Chile,42,17,16,36,0,0,0,0,1.167
5578,2016,1,2016 Summer,0,CHN,China,378,233,32,205,68,25,18,25,1.844
5579,2016,1,2016 Summer,0,CHN,China-1,7,5,2,4,2,1,0,1,1.75
5580,2016,1,2016 Summer,0,CHN,China-2,8,5,2,4,0,0,0,0,2.0
5581,2016,1,2016 Summer,0,CIV,Cote d'Ivoire,12,7,6,12,2,1,0,1,1.0
5582,2016,1,2016 Summer,0,CMR,Cameroon,22,17,6,13,0,0,0,0,1.692
5583,2016,1,2016 Summer,0,COD,Congo (Kinshasa),4,2,3,4,0,0,0,0,1.0
5584,2016,1,2016 Summer,0,COK,Cook Islands,9,5,5,9,0,0,0,0,1.0
5585,2016,1,2016 Summer,0,COL,Colombia,143,70,21,85,8,3,2,3,1.682
5586,2016,1,2016 Summer,0,COM,Comoros,4,2,2,4,0,0,0,0,1.0
5587,2016,1,2016 Summer,0,CPV,Cape Verde,5,3,4,5,0,0,0,0,1.0
5588,2016,1,2016 Summer,0,CRC,Costa Rica,11,5,6,11,0,0,0,0,1.0
5589,2016,1,2016 Summer,0,CRO,Croatia,85,19,18,47,10,5,3,2,1.809
5590,2016,1,2016 Summer,0,CUB,Cuba,117,34,19,99,11,5,2,4,1.182
5591,2016,1,2016 Summer,0,CYP,Cyprus,15,6,6,19,0,0,0,0,0.789
5592,2016,1,2016 Summer,0,CZE,Czech Republic,103,41,20,91,9,1,2,6,1.132
5593,2016,1,2016 Summer,0,CZE,Czech Republic-1,2,2,1,1,1,0,0,1,2.0
5594,2016,1,2016 Summer,0,CZE,Czech Republic-2,2,2,1,1,0,0,0,0,2.0
5595,2016,1,2016 Summer,0,DEN,Denmark,119,41,16,67,15,2,6,7,1.776
5596,2016,1,2016 Summer,0,DJI,Djibouti,7,1,3,7,0,0,0,0,1.0
5597,2016,1,2016 Summer,0,DMA,Dominica,2,1,1,2,0,0,0,0,1.0
5598,2016,1,2016 Summer,0,DOM,Dominican Republic,26,8,11,22,1,0,0,1,1.182
5599,2016,1,2016 Summer,0,ECU,Ecuador,37,15,12,29,0,0,0,0,1.276
5600,2016,1,2016 Summer,0,EGY,Egypt,121,37,23,87,3,0,0,3,1.391
5601,2016,1,2016 Summer,0,ERI,Eritrea,12,1,2,6,0,0,0,0,2.0
5602,2016,1,2016 Summer,0,ESA,El Salvador,8,3,6,10,0,0,0,0,0.8
5603,2016,1,2016 Summer,0,ESP,Spain,304,141,28,143,16,6,4,6,2.126
5604,2016,1,2016 Summer,0,ESP,Spain-1,4,2,1,3,0,0,0,0,1.333
5605,2016,1,2016 Summer,0,ESP,Spain-2,4,2,1,2,1,1,0,0,2.0
5606,2016,1,2016 Summer,0,EST,Estonia,46,18,13,31,1,0,0,1,1.484
5607,2016,1,2016 Summer,0,ETH,Ethiopia,37,20,3,16,8,1,2,5,2.312
5608,2016,1,2016 Summer,0,FIJ,Fiji,53,17,10,14,1,1,0,0,3.786
5609,2016,1,2016 Summer,0,FIN,Finland,54,28,17,55,1,0,0,1,0.982
5610,2016,1,2016 Summer,0,FRA,France,390,167,32,200,42,10,18,14,1.95
5611,2016,1,2016 Summer,0,FRA,France-1,4,1,1,2,0,0,0,0,2.0
5612,2016,1,2016 Summer,0,FRA,France-2,3,1,1,2,0,0,0,0,1.5
5613,2016,1,2016 Summer,0,FSM,Federated States of Micronesia,5,3,3,5,0,0,0,0,1.0
5614,2016,1,2016 Summer,0,GAB,Gabon,6,2,4,6,0,0,0,0,1.0
5615,2016,1,2016 Summer,0,GAM,Gambia,4,1,3,4,0,0,0,0,1.0
5616,2016,1,2016 Summer,0,GBR,Great Britain,357,159,26,196,67,27,23,17,1.821
5617,2016,1,2016 Summer,0,GBR,Great Britain-1,4,1,1,2,0,0,0,0,2.0
5618,2016,1,2016 Summer,0,GBR,Great Britain-2,3,1,1,2,0,0,0,0,1.5
5619,2016,1,2016 Summer,0,GBS,Guinea Bissau,5,2,3,5,0,0,0,0,1.0
5620,2016,1,2016 Summer,0,GEO,Georgia,40,10,12,40,7,2,1,4,1.0
5621,2016,1,2016 Summer,0,GEQ,Equatorial Guinea,1,0,1,1,0,0,0,0,1.0
5622,2016,1,2016 Summer,0,GER,Germany,413,189,29,215,41,16,10,15,1.921
5623,2016,1,2016 Summer,0,GER,Germany-1,4,4,2,2,1,1,0,0,2.0
5624,2016,1,2016 Summer,0,GER,Germany-2,4,4,2,2,0,0,0,0,2.0
5625,2016,1,2016 Summer,0,GHA,Ghana,13,6,5,12,0,0,0,0,1.083
5626,2016,1,2016 Summer,0,GRE,Greece,92,36,16,65,6,3,1,2,1.415
5627,2016,1,2016 Summer,0,GRN,Grenada,6,1,2,4,1,0,1,0,1.5
5628,2016,1,2016 Summer,0,GUA,Guatemala,21,6,10,19,0,0,0,0,1.105
5629,2016,1,2016 Summer,0,GUI,Guinea,5,3,3,5,0,0,0,0,1.0
5630,2016,1,2016 Summer,0,GUM,Guam,5,2,3,5,0,0,0,0,1.0
5631,2016,1,2016 Summer,0,GUY,Guyana,6,3,2,7,0,0,0,0,0.857
5632,2016,1,2016 Summer,0,HAI,Haiti,10,3,7,10,0,0,0,0,1.0
5633,2016,1,2016 Summer,0,HKG,Hong Kong,37,22,9,32,0,0,0,0,1.156
5634,2016,1,2016 Summer,0,HON,Honduras,23,1,7,8,0,0,0,0,2.875
5635,2016,1,2016 Summer,0,HUN,Hungary,153,65,20,113,15,8,3,4,1.354
5636,2016,1,2016 Summer,0,INA,Indonesia,24,9,7,19,2,0,2,0,1.263
5637,2016,1,2016 Summer,0,INA,Indonesia-1,2,1,1,1,1,1,0,0,2.0
5638,2016,1,2016 Summer,0,INA,Indonesia-2,2,1,1,1,0,0,0,0,2.0
5639,2016,1,2016 Summer,0,IND,India,112,51,15,67,2,0,1,1,1.672
5640,2016,1,2016 Summer,0,IOA,Individual Olympic Athletes,9,1,3,6,2,1,0,1,1.5
5641,2016,1,2016 Summer,0,IRI,Iran,63,9,15,46,8,3,1,4,1.37
5642,2016,1,2016 Summer,0,IRL,Ireland,76,26,14,57,2,0,2,0,1.333
5643,2016,1,2016 Summer,0,IRQ,Iraq,20,0,5,5,0,0,0,0,4.0
5644,2016,1,2016 Summer,0,ISL,Iceland,8,5,4,14,0,0,0,0,0.571
5645,2016,1,2016 Summer,0,ISR,Israel,47,25,16,45,2,0,0,2,1.044
5646,2016,1,2016 Summer,0,ISV,United States Virgin Islands,7,2,4,7,0,0,0,0,1.0
5647,2016,1,2016 Summer,0,ITA,Italy,305,141,26,170,27,8,11,8,1.794
5648,2016,1,2016 Summer,0,ITA,Italy-1,2,0,1,1,1,0,1,0,2.0
5649,2016,1,2016 Summer,0,ITA,Italy-2,2,0,1,1,0,0,0,0,2.0
5650,2016,1,2016 Summer,0,IVB,British Virgin Islands,4,3,2,4,0,0,0,0,1.0
5651,2016,1,2016 Summer,0,JAM,Jamaica,56,31,4,32,11,6,3,2,1.75
5652,2016,1,2016 Summer,0,JOR,Jordan,8,1,6,8,1,1,0,0,1.0
5653,2016,1,2016 Summer,0,JPN,Japan,335,164,32,186,41,12,8,21,1.801
5654,2016,1,2016 Summer,0,KAZ,Kazakhstan,101,46,19,98,18,3,5,10,1.031
5655,2016,1,2016 Summer,0,KEN,Kenya,79,33,7,29,13,6,6,1,2.724
5656,2016,1,2016 Summer,0,KGZ,Kyrgyzstan,19,7,6,17,0,0,0,0,1.118
5657,2016,1,2016 Summer,0,KIR,Kiribati,3,1,2,3,0,0,0,0,1.0
5658,2016,1,2016 Summer,0,KOR,South Korea,199,100,26,115,20,9,3,8,1.73
5659,2016,1,2016 Summer,0,KOR,South Korea-1,4,2,1,2,1,0,0,1,2.0
5660,2016,1,2016 Summer,0,KOR,South Korea-2,4,2,1,2,0,0,0,0,2.0
5661,2016,1,2016 Summer,0,KOS,Kosovo,8,5,5,8,1,1,0,0,1.0
5662,2016,1,2016 Summer,0,KSA,Saudi Arabia,10,3,5,10,0,0,0,0,1.0
5663,2016,1,2016 Summer,0,LAO,Laos,5,2,4,5,0,0,0,0,1.0
5664,2016,1,2016 Summer,0,LAT,Latvia,32,13,12,25,0,0,0,0,1.28
